Taxon	coef	adj.p	taxRank	dataset	database	DAA_tool
Ggb42389	-1.27985589455889	0.262547406563895	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9189	-0.868213628979894	0.265729672005959	Genus	P19_Gut	MPA_db2022	MaAsLin2
Bittarella	1.33615940196232	0.26615506017032	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3304	-0.99244483139011	0.26615506017032	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb4642	-0.716658117424819	0.26615506017032	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb4653	-0.721549048318529	0.26615506017032	Genus	P19_Gut	MPA_db2022	MaAsLin2
Rheinheimera	2.3110699563696	0.26615506017032	Genus	P19_Gut	MPA_db2022	MaAsLin2
Clostridia unclassified	1.31774319543575	0.272390923437337	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3510	-0.651862984890295	0.272390923437337	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9616	-1.57485226541736	0.272390923437337	Genus	P19_Gut	MPA_db2022	MaAsLin2
Oscillibacter	-3.29051418544405	0.272390923437337	Genus	P19_Gut	MPA_db2022	MaAsLin2
Heteroclostridium	-0.443893712704696	0.272690897143669	Genus	P19_Gut	MPA_db2022	MaAsLin2
Methanobrevibacter	-1.2873251549121	0.276070307009342	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3815	-1.01755776471928	0.28099449902829	Genus	P19_Gut	MPA_db2022	MaAsLin2
Phascolarctobacterium	2.53563240605546	0.28099449902829	Genus	P19_Gut	MPA_db2022	MaAsLin2
Anaerobutyricum	0.621971348018111	0.281145975582446	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3126	-0.91986715341899	0.281589755837936	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9469	-0.642925410154172	0.282513170988879	Genus	P19_Gut	MPA_db2022	MaAsLin2
Agathobaculum	1.29157085124514	0.298462107621787	Genus	P19_Gut	MPA_db2022	MaAsLin2
Fusicatenibacter	1.03253041639318	0.298462107621787	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3277	-0.722034973133076	0.298462107621787	Genus	P19_Gut	MPA_db2022	MaAsLin2
Dakarella	-0.925461874079413	0.298468650559254	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3828	-1.40251170914061	0.298468650559254	Genus	P19_Gut	MPA_db2022	MaAsLin2
Coprococcus	-1.22767652912001	0.299059596693827	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb2980	-1.73254149724243	0.299059596693827	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3619	-1.52330784578427	0.299059596693827	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb4456	-2.42645461301804	0.299059596693827	Genus	P19_Gut	MPA_db2022	MaAsLin2
Turicibacter	-2.10276967562995	0.299059596693827	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb4567	-2.08385266631219	0.299824037297486	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9115	-1.07206806561641	0.299824037297486	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ellagibacter	1.4613736018574	0.301497880537387	Genus	P19_Gut	MPA_db2022	MaAsLin2
Neochristensenella	-0.640121904021635	0.301497880537387	Genus	P19_Gut	MPA_db2022	MaAsLin2
Allochristensenella	-0.597961157748855	0.302609893896054	Genus	P19_Gut	MPA_db2022	MaAsLin2
Dielma	1.15965519567299	0.302609893896054	Genus	P19_Gut	MPA_db2022	MaAsLin2
Eubacteriales family.xiii.incertae.sedis.unclassified	-1.89415093961192	0.302609893896054	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb4774	-0.715097527924191	0.302609893896054	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9782	-0.537682627982678	0.302609893896054	Genus	P19_Gut	MPA_db2022	MaAsLin2
Lacticaseibacillus	1.16073534184447	0.302609893896054	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb52106	-2.10638473525035	0.309607810478253	Genus	P19_Gut	MPA_db2022	MaAsLin2
Alloscillospira	1.41114737283201	0.310335661831093	Genus	P19_Gut	MPA_db2022	MaAsLin2
Christensenella	-2.27363308155246	0.310335661831093	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb38744	-1.05919923629967	0.311021577888678	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb34797	1.03398739414329	0.311760183746752	Genus	P19_Gut	MPA_db2022	MaAsLin2
Vescimonas	1.46817313070647	0.312035642778373	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9759	-1.1880970062049	0.313858231241328	Genus	P19_Gut	MPA_db2022	MaAsLin2
Desulfovibrio	-0.488201442189433	0.316876442672496	Genus	P19_Gut	MPA_db2022	MaAsLin2
Alloruminococcus	-0.847227464971662	0.323358525335083	Genus	P19_Gut	MPA_db2022	MaAsLin2
Eggerthella	1.94592266878975	0.332034209289307	Genus	P19_Gut	MPA_db2022	MaAsLin2
Lachnoclostridium	1.97672280902693	0.334734408950611	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb79890	-2.00590820244521	0.340210621546408	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9364	1.6847507964377	0.356733951382492	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3746	-1.37961749326219	0.369705035829239	Genus	P19_Gut	MPA_db2022	MaAsLin2
Schneewindia	-1.90810836491339	0.369705035829239	Genus	P19_Gut	MPA_db2022	MaAsLin2
Bilophila	-1.40397454466621	0.392411581926877	Genus	P19_Gut	MPA_db2022	MaAsLin2
Enterococcus	-1.48160125396062	0.408583779221086	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3570	-1.27954872358381	0.42646988436312	Genus	P19_Gut	MPA_db2022	MaAsLin2
Hydrogenoanaerobacterium	-2.0501287840705	0.473880251755543	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9531	-1.83851048429771	0.476015187172939	Genus	P19_Gut	MPA_db2022	MaAsLin2
Mogibacterium	1.18384776214607	0.476015187172939	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb74703	-0.380058531758954	0.47879505499129	Genus	P19_Gut	MPA_db2022	MaAsLin2
Odoribacter	-0.753465980046357	0.480780879929488	Genus	P19_Gut	MPA_db2022	MaAsLin2
Pararuminococcus	-1.34910143699855	0.480780879929488	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb79734	-1.22620322579009	0.508656799399546	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb52130	1.00165901662108	0.51608574320117	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb2983	-0.526956843492752	0.526482496931489	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3524	-1.25368023796294	0.526482496931489	Genus	P19_Gut	MPA_db2022	MaAsLin2
Oscillospiraceae unclassified	-1.18641287389699	0.527692349328529	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3537	0.76339666489764	0.534340046142583	Genus	P19_Gut	MPA_db2022	MaAsLin2
Anaeromassilibacillus	-1.35635644992187	0.55366373259926	Genus	P19_Gut	MPA_db2022	MaAsLin2
Pseudoruminococcus	0.317969551660917	0.55366373259926	Genus	P19_Gut	MPA_db2022	MaAsLin2
Allisonella	0.326231821671108	0.554072804042452	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3109	1.39549762989019	0.554072804042452	Genus	P19_Gut	MPA_db2022	MaAsLin2
Negativibacillus	0.695780217802715	0.563057154039825	Genus	P19_Gut	MPA_db2022	MaAsLin2
Gordonibacter	1.86385859504848	0.564353554048036	Genus	P19_Gut	MPA_db2022	MaAsLin2
Haemophilus	-0.734181032911948	0.564353554048036	Genus	P19_Gut	MPA_db2022	MaAsLin2
Firmicutes unclassified	-1.71738623364122	0.565787551862557	Genus	P19_Gut	MPA_db2022	MaAsLin2
Catenibacillus	-0.518115976455439	0.582521630042407	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb2958	-0.73618586710801	0.586679650528953	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb79998	-1.67484101978203	0.586679650528953	Genus	P19_Gut	MPA_db2022	MaAsLin2
Solibaculum	-0.483254392848185	0.586679650528953	Genus	P19_Gut	MPA_db2022	MaAsLin2
Faecalibacterium	0.344533906297514	0.588865460882354	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9534	-1.1748242284255	0.594729697517606	Genus	P19_Gut	MPA_db2022	MaAsLin2
Senegalimassilia	0.503493325050279	0.594729697517606	Genus	P19_Gut	MPA_db2022	MaAsLin2
Lacrimispora	0.707990513455674	0.598291734345818	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9699	-1.15217084160763	0.60776078764988	Genus	P19_Gut	MPA_db2022	MaAsLin2
Prevotella	2.63796751535902	0.627511913013954	Genus	P19_Gut	MPA_db2022	MaAsLin2
Anaerococcus	-1.03722264045836	0.641349375139695	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3118	0.251032835879783	0.641349375139695	Genus	P19_Gut	MPA_db2022	MaAsLin2
Akkermansia	-1.27396059924296	0.644956142101356	Genus	P19_Gut	MPA_db2022	MaAsLin2
Sutterella	0.650128555458519	0.649193175934147	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3321	-0.83429034815866	0.653160274800717	Genus	P19_Gut	MPA_db2022	MaAsLin2
Dysosmobacter	-0.274728173953123	0.659688556147355	Genus	P19_Gut	MPA_db2022	MaAsLin2
Anaerofilum	0.747539828503966	0.675117314680207	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9291	-0.5080597526725	0.679150446714022	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb79630	-1.46328695365052	0.696271611365149	Genus	P19_Gut	MPA_db2022	MaAsLin2
Coprobacter	-0.860274386022444	0.715052206099452	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3444	1.06025242965681	0.715052206099452	Genus	P19_Gut	MPA_db2022	MaAsLin2
Gastranaerophilales unclassified	-1.02555829062139	0.715052206099452	Genus	P19_Gut	MPA_db2022	MaAsLin2
Massilistercora	-0.306089990376474	0.718755155996308	Genus	P19_Gut	MPA_db2022	MaAsLin2
Hydrogeniiclostidium	-0.972304544022407	0.72017961227301	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9719	-0.555827659840737	0.721340847753967	Genus	P19_Gut	MPA_db2022	MaAsLin2
Anaerotignum	0.634808329566083	0.721838848311108	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb77437	-0.530361643948554	0.725422824265518	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9818	0.556016691332221	0.727166495617969	Genus	P19_Gut	MPA_db2022	MaAsLin2
Avimonas	-0.552946709213904	0.74795187102615	Genus	P19_Gut	MPA_db2022	MaAsLin2
Barnesiella	-0.45902454113629	0.74795187102615	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb34900	-0.316939271521114	0.74795187102615	Genus	P19_Gut	MPA_db2022	MaAsLin2
Hungatella	0.646762164466668	0.74795187102615	Genus	P19_Gut	MPA_db2022	MaAsLin2
Parabacteroides	0.329864298215889	0.74795187102615	Genus	P19_Gut	MPA_db2022	MaAsLin2
Roseburia	0.293679918788882	0.74795187102615	Genus	P19_Gut	MPA_db2022	MaAsLin2
Sanguibacteroides	-1.14268146555085	0.74795187102615	Genus	P19_Gut	MPA_db2022	MaAsLin2
Schaalia	-0.342852765053749	0.74795187102615	Genus	P19_Gut	MPA_db2022	MaAsLin2
Bacteroides	-0.309532128350486	0.752578693686849	Genus	P19_Gut	MPA_db2022	MaAsLin2
Escherichia	-1.13561374448503	0.752578693686849	Genus	P19_Gut	MPA_db2022	MaAsLin2
Lactonifactor	0.307440139022442	0.752578693686849	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ruminococcus	-0.658004183426688	0.752578693686849	Genus	P19_Gut	MPA_db2022	MaAsLin2
Staphylococcus	-0.414712158653407	0.752578693686849	Genus	P19_Gut	MPA_db2022	MaAsLin2
Faecalicatena	0.568902458995664	0.764104610036401	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3034	-0.160718035727914	0.764104610036401	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3167	-0.729395959371846	0.764104610036401	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3256	0.365610024398511	0.764104610036401	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3612	-0.428059822379923	0.764104610036401	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9512	0.992586651790877	0.767961327763388	Genus	P19_Gut	MPA_db2022	MaAsLin2
Faecalibacillus	0.543970983281889	0.781005654825745	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb16040	-0.553731339450792	0.791002921100496	Genus	P19_Gut	MPA_db2022	MaAsLin2
Romboutsia	-0.558488738522941	0.805960396815485	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb49418	0.366416299643582	0.819372600267299	Genus	P19_Gut	MPA_db2022	MaAsLin2
Lachnospira	0.257269914307069	0.819372600267299	Genus	P19_Gut	MPA_db2022	MaAsLin2
Clostridiaceae unclassified	0.250258124081303	0.823440461334014	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9293	-0.461123624404111	0.838846456018647	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb35068	-0.657863343969108	0.839940391689519	Genus	P19_Gut	MPA_db2022	MaAsLin2
Metaruminococcus	-0.57659171696841	0.839940391689519	Genus	P19_Gut	MPA_db2022	MaAsLin2
Adlercreutzia	-0.358549109034968	0.846288899698469	Genus	P19_Gut	MPA_db2022	MaAsLin2
Dialister	-0.248683126320946	0.846288899698469	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb1266	0.227204402396887	0.846288899698469	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3593	0.338687707501374	0.846288899698469	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb36590	-0.514487191171725	0.846288899698469	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9646	-0.345305494549703	0.846288899698469	Genus	P19_Gut	MPA_db2022	MaAsLin2
Lachnospiraceae unclassified	0.222024149316024	0.846288899698469	Genus	P19_Gut	MPA_db2022	MaAsLin2
Lachnotalea	-0.556833028985562	0.846288899698469	Genus	P19_Gut	MPA_db2022	MaAsLin2
Megamonas	0.255337613097732	0.846288899698469	Genus	P19_Gut	MPA_db2022	MaAsLin2
Campylobacter	-0.210184405763036	0.848486639976785	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9642	-0.132053530768841	0.855372167473293	Genus	P19_Gut	MPA_db2022	MaAsLin2
Eubacterium	0.276311177272628	0.859011459665729	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb2982	0.0661636238946511	0.859011459665729	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9299	0.355098639416444	0.859011459665729	Genus	P19_Gut	MPA_db2022	MaAsLin2
Neglectibacter	0.337714061324735	0.859011459665729	Genus	P19_Gut	MPA_db2022	MaAsLin2
Intestinimonas	-0.398071401581545	0.863449948371566	Genus	P19_Gut	MPA_db2022	MaAsLin2
Gemmiger	0.231630838757851	0.869482127552789	Genus	P19_Gut	MPA_db2022	MaAsLin2
Catenibacterium	-0.321825903733733	0.871176038326795	Genus	P19_Gut	MPA_db2022	MaAsLin2
Evtepia	0.398580462017502	0.871176038326795	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb15850	0.0736586675084594	0.876208573099788	Genus	P19_Gut	MPA_db2022	MaAsLin2
Victivallis	-0.473939774069662	0.892727159543301	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb2987	0.202660945705663	0.90001718352564	Genus	P19_Gut	MPA_db2022	MaAsLin2
Phocaeicola	-0.154056595328476	0.900746147766368	Genus	P19_Gut	MPA_db2022	MaAsLin2
Cibionibacter	-0.208207464139677	0.902970298526952	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ruthenibacterium	0.121139383762025	0.909393845948833	Genus	P19_Gut	MPA_db2022	MaAsLin2
Eubacteriaceae unclassified	-0.269023951302736	0.919354629743771	Genus	P19_Gut	MPA_db2022	MaAsLin2
Butyricicoccus	-0.233868239628924	0.932708287238923	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9786	-0.229781887200332	0.938515762111535	Genus	P19_Gut	MPA_db2022	MaAsLin2
Solobacterium	-0.0935003578403711	0.938515762111535	Genus	P19_Gut	MPA_db2022	MaAsLin2
Paraprevotella	-0.0763364195260602	0.945542525103747	Genus	P19_Gut	MPA_db2022	MaAsLin2
Eisenbergiella	0.133492522700368	0.958625909221972	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb3363	-0.0410434669110061	0.958625909221972	Genus	P19_Gut	MPA_db2022	MaAsLin2
Harryflintia	0.0587794877670605	0.958625909221972	Genus	P19_Gut	MPA_db2022	MaAsLin2
Phocea	0.156315725657943	0.958625909221972	Genus	P19_Gut	MPA_db2022	MaAsLin2
Slackia	-0.158492009595406	0.958625909221972	Genus	P19_Gut	MPA_db2022	MaAsLin2
Streptococcus	0.115871018595468	0.958625909221972	Genus	P19_Gut	MPA_db2022	MaAsLin2
Veillonella	0.114850919541412	0.958625909221972	Genus	P19_Gut	MPA_db2022	MaAsLin2
Clostridium	-0.029732905910246	0.970610844917029	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9424	-0.0294627335411883	0.970610844917029	Genus	P19_Gut	MPA_db2022	MaAsLin2
Saccharibacteria unclassified	-0.0441761160204064	0.970610844917029	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9621	0.0721210515525695	0.972108668461345	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9614	0.0446523178031337	0.975867144877024	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb58158	0.0650818657780941	0.976076576604465	Genus	P19_Gut	MPA_db2022	MaAsLin2
Butyricimonas	-0.018598469765955	0.997905057523102	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb51510	-0.00801743550405806	0.997905057523102	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb51959	-0.0312020261791654	0.997905057523102	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb58485	0.00865430262669038	0.997905057523102	Genus	P19_Gut	MPA_db2022	MaAsLin2
Waltera	-0.0255033810082402	0.997905057523102	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9559	5.48015834326728e-5	0.999954460711741	Genus	P19_Gut	MPA_db2022	MaAsLin2
Massilioclostridium	-0.0028424395255353	0.999954460711741	Genus	P19_Gut	MPA_db2022	MaAsLin2
Ggb9708	-3.54985985510311	0.00139075512408305	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9747	-2.25278592200714	0.00139075512408305	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb13489	-2.71623976883154	0.00174617755096144	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb2848	-1.99801935669522	0.0024882104788618	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9634	-5.39204446603135	0.00613411308352982	Genus	P19_Gut	MPA_db2023	MaAsLin2
Dorea	1.7580918910703	0.00740273288555215	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb13404	-1.99057223167722	0.00740273288555215	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9302	-4.74526367810776	0.00740273288555215	Genus	P19_Gut	MPA_db2023	MaAsLin2
Borkfalkia	-4.77826884661009	0.00953194825104129	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9524	-5.45873912977418	0.00953194825104129	Genus	P19_Gut	MPA_db2023	MaAsLin2
Pseudoflavonifractor	3.9913936440123	0.0158100827267083	Genus	P19_Gut	MPA_db2023	MaAsLin2
Agathobaculum	1.3510950269777	0.022088995684008	Genus	P19_Gut	MPA_db2023	MaAsLin2
Blautia	0.807893153353257	0.022088995684008	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9561	-3.73608594451217	0.022088995684008	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9590	-4.88604999239191	0.022088995684008	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9602	-2.91534887924423	0.022088995684008	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9635	-2.04690397557953	0.022088995684008	Genus	P19_Gut	MPA_db2023	MaAsLin2
Lawsonibacter	1.9100750244931	0.022088995684008	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb2998	-2.20704543767089	0.0246153553267636	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9758	-3.9537557360378	0.0246153553267636	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9707	-2.04864113942145	0.0289756287765939	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9760	-2.43135290371732	0.0289756287765939	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb33469	-2.61467208754934	0.034593312315768	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9063	-2.41642486910613	0.034593312315768	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9365	-3.72236804092565	0.034593312315768	Genus	P19_Gut	MPA_db2023	MaAsLin2
Granulicatella	1.20708914921479	0.0362484453179458	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb3061	-1.85553076898484	0.0473730779658936	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9347	-2.182774736002	0.0476324606291383	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9345	-2.71007441421931	0.0496549045253022	Genus	P19_Gut	MPA_db2023	MaAsLin2
Parasutterella	-3.14313292101184	0.0710323126664966	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9619	3.55795602617387	0.073597342185193	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb45432	-4.81094071690805	0.0856963254450105	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9627	-2.80320478975371	0.0856963254450105	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9770	-1.59173454095717	0.0856963254450105	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9502	-1.36824674690276	0.0887131109619793	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9509	-3.42701060853611	0.0887131109619793	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9667	-3.24101015159711	0.0887131109619793	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb34228	-1.00701657876047	0.0951776235044178	Genus	P19_Gut	MPA_db2023	MaAsLin2
Actinomyces	1.7402644264337	0.102366072582753	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb87445	-3.02889774894349	0.102366072582753	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9712	-1.18711389038076	0.103072312527863	Genus	P19_Gut	MPA_db2023	MaAsLin2
Anaerostipes	1.62109760628978	0.108173560091539	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb3626	-3.01252853092303	0.108173560091539	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9767	-1.39795838786981	0.121944877449895	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb4769	-2.72166243837342	0.122966244375011	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9061	-2.03332365589495	0.122966244375011	Genus	P19_Gut	MPA_db2023	MaAsLin2
Neobittarella	3.37842212167309	0.12391160393987	Genus	P19_Gut	MPA_db2023	MaAsLin2
Anaerosacchariphilus	-1.86173241944175	0.125030568040826	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9715	-2.23538283130516	0.143797383513046	Genus	P19_Gut	MPA_db2023	MaAsLin2
Youxingia	-1.64709863826194	0.144903710969706	Genus	P19_Gut	MPA_db2023	MaAsLin2
Erysipelatoclostridium	3.59930112568163	0.148355414881567	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb3819	0.709719036278794	0.148909174989695	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9296	-1.75729136191904	0.148909174989695	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9640	-1.22861740779986	0.148909174989695	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9765	-1.29180489372349	0.148909174989695	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9781	-1.46565945495176	0.148909174989695	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9787	-2.94721887854778	0.148909174989695	Genus	P19_Gut	MPA_db2023	MaAsLin2
Mediterraneibacter	1.53107770496506	0.148909174989695	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb2653	-1.80155072222095	0.149110716688509	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb3511	0.812722564787418	0.149110716688509	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb36267	-0.902532308612866	0.149110716688509	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9563	-3.34257607262126	0.149110716688509	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9788	-1.86572058367456	0.149110716688509	Genus	P19_Gut	MPA_db2023	MaAsLin2
Holdemania	1.14106173729868	0.149110716688509	Genus	P19_Gut	MPA_db2023	MaAsLin2
Monoglobus	2.57250233502347	0.149110716688509	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9176	-3.74363192495957	0.150644034141251	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9237	-2.93627323476517	0.150644034141251	Genus	P19_Gut	MPA_db2023	MaAsLin2
Flavonifractor	3.0260422119272	0.152344065192934	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9593	-2.42427810578284	0.164065956858354	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb3175	-3.14511157396006	0.165691187436721	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb3433	0.74893323292791	0.16844589385126	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9342	-2.75718596297059	0.16844589385126	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb33512	-1.46251641375514	0.168853588377409	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9444	-1.20957903221007	0.168853588377409	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9608	-1.773383656196	0.168853588377409	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9620	0.795634986316242	0.168853588377409	Genus	P19_Gut	MPA_db2023	MaAsLin2
Guopingia	-3.30171998984241	0.168853588377409	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9062	-2.03437856019404	0.18082619637065	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9102	-1.22911411376723	0.18082619637065	Genus	P19_Gut	MPA_db2023	MaAsLin2
Jingyaoa	-1.04379229702484	0.18082619637065	Genus	P19_Gut	MPA_db2023	MaAsLin2
Alistipes	-0.87440272954111	0.182095297895266	Genus	P19_Gut	MPA_db2023	MaAsLin2
Yeguia	-2.10027303903107	0.185661882938816	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9537	-2.37278527775572	0.188747306529488	Genus	P19_Gut	MPA_db2023	MaAsLin2
Butyricicoccus	-1.93931598759496	0.189429394631825	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb3124	-0.687977466265801	0.189429394631825	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb3653	-2.64909392732925	0.189429394631825	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9184	-1.97592011950628	0.189429394631825	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9697	-1.28463496452902	0.189429394631825	Genus	P19_Gut	MPA_db2023	MaAsLin2
Ggb9766	-1.04592775519908	0.189429394631825	Genus	P19_Gut	MPA_db2023	MaAsLin2
