Taxon	coef	adj.p	taxRank	dataset	database	DAA_tool
FGB12107	7.08741673788687	0.00354880524679667	Family	NAFLD	MPA_db2023	edgeR
Bacillales unclassified	5.6184948514894275	0.00371617533117427	Family	NAFLD	MPA_db2023	edgeR
FGB72924	-6.050539433156571	0.00702619711197084	Family	NAFLD	MPA_db2023	edgeR
Saccharibacteria unclassified	4.763339629473465	0.00797039390515149	Family	NAFLD	MPA_db2023	edgeR
Clostridia unclassified	-4.696343407638264	0.0211027222804145	Family	NAFLD	MPA_db2023	edgeR
FGB618	-4.989972046931733	0.0211027222804145	Family	NAFLD	MPA_db2023	edgeR
FGB3054	-5.196153229799049	0.02515654131309915	Family	NAFLD	MPA_db2023	edgeR
Prevotellaceae	-3.462175506822178	0.02718595231149797	Family	NAFLD	MPA_db2023	edgeR
Barnesiellaceae	-4.7262840100703025	0.03721028762493921	Family	NAFLD	MPA_db2023	edgeR
Tannerellaceae	-2.9633392923865527	0.03721028762493921	Family	NAFLD	MPA_db2023	edgeR
FGB2982	-4.79066183269686	0.04230767686736556	Family	NAFLD	MPA_db2023	edgeR
Actinomycetaceae	3.9740055793570783	0.04230767686736556	Family	NAFLD	MPA_db2023	edgeR
Sutterellaceae	-3.7332743262521455	0.04689001739346405	Family	NAFLD	MPA_db2023	edgeR
Micrococcaceae	4.704349414572781	4.6674306108836474e-5	Family	NAFLD	SM_genbank-2022.03	edgeR
Campylobacteraceae	-4.964051258916657	4.6674306108836474e-5	Family	NAFLD	SM_genbank-2022.03	edgeR
Pseudomonadaceae	7.21685900155552	1.7237435342649482e-4	Family	NAFLD	SM_genbank-2022.03	edgeR
Bacteroidaceae	-2.303840403082881	0.00128331715142492	Family	NAFLD	SM_genbank-2022.03	edgeR
Prevotellaceae	-3.820728326841116	0.0036106181560419	Family	NAFLD	SM_genbank-2022.03	edgeR
Actinomycetaceae	3.7934985426953785	0.00745066933448507	Family	NAFLD	SM_genbank-2022.03	edgeR
Sutterellaceae	-3.6714792760877746	0.01749438037921498	Family	NAFLD	SM_genbank-2022.03	edgeR
Tannerellaceae	-2.4117560253116173	0.01749438037921498	Family	NAFLD	SM_genbank-2022.03	edgeR
Acidaminococcaceae	-3.362502416574866	0.02624055353342392	Family	NAFLD	SM_genbank-2022.03	edgeR
Lactobacillaceae	3.8547139116328593	0.02910323329944598	Family	NAFLD	SM_genbank-2022.03	edgeR
Porphyromonadaceae	-3.4626979748666735	0.03761862604069536	Family	NAFLD	SM_genbank-2022.03	edgeR
Gemellaceae	5.780258542970061	1.964173321708439e-6	Family	NAFLD	SM_gtdb-rs214-full	edgeR
GCA-900066905	-5.78124587102947	2.2253422081982742e-6	Family	NAFLD	SM_gtdb-rs214-full	edgeR
Bacteroidaceae	-2.628647965585283	1.4312843858307383e-5	Family	NAFLD	SM_gtdb-rs214-full	edgeR
Campylobacteraceae	-4.7938697764730085	2.7420622056066513e-5	Family	NAFLD	SM_gtdb-rs214-full	edgeR
Pseudomonadaceae	8.05639338900941	3.6534648976001214e-5	Family	NAFLD	SM_gtdb-rs214-full	edgeR
CAG-274	6.064649027200614	5.233865436904046e-4	Family	NAFLD	SM_gtdb-rs214-full	edgeR
Oscillospiraceae	-1.870498294846509	0.00565939106813476	Family	NAFLD	SM_gtdb-rs214-full	edgeR
Actinomycetaceae	3.6556129929998993	0.01113945385344971	Family	NAFLD	SM_gtdb-rs214-full	edgeR
Tannerellaceae	-2.3415491792849075	0.01627760845587851	Family	NAFLD	SM_gtdb-rs214-full	edgeR
Lactobacillaceae	4.232154903706971	0.01904571962196232	Family	NAFLD	SM_gtdb-rs214-full	edgeR
Megasphaeraceae	4.316189782106418	0.02891971920498661	Family	NAFLD	SM_gtdb-rs214-full	edgeR
CAG-274	9.946605905216726	5.2217970004313095e-9	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Gemellaceae	5.419870800649129	3.653204549535488e-6	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Bacteroidaceae	-2.829406171723695	1.3763329814185704e-5	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
GCA-900066905	-4.630669777332026	2.7623388287530837e-5	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Campylobacteraceae	-4.633284392774198	2.7623388287530837e-5	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Actinomycetaceae	3.916802651915856	0.00484081244636304	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Tannerellaceae	-2.6763403908808705	0.01086041502190937	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Oscillospiraceae	-1.5033816355912712	0.01207813473226843	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Marinifilaceae	-2.4053734976225747	0.0148771814650524	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Lactobacillaceae	4.150339601107781	0.01963435605968202	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Megasphaeraceae	4.4330666381899935	0.02389059272424593	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Peptostreptococcaceae	2.0132145215554753	0.03215106696996392	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Acidaminococcaceae	-3.1845523390894557	0.034524649820833087	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Monoglobaceae	-3.4865513599154254	0.034524649820833087	Family	NAFLD	SM_gtdb-rs214-rep	edgeR
Aerococcaceae	3.087949337952299	9.209089978912582e-4	Family	NAFLD	KB20	edgeR
Dysgonomonadaceae	-3.56792567692141	0.00102741810801992	Family	NAFLD	KB20	edgeR
Prevotellaceae	-4.1859908798298395	0.00188532569267065	Family	NAFLD	KB20	edgeR
Pseudomonadaceae	-4.059866642652875	0.00188532569267065	Family	NAFLD	KB20	edgeR
Bacteroidaceae	-2.410835761669516	0.00464456774574419	Family	NAFLD	KB20	edgeR
Barnesiellaceae	-3.244648656007807	0.00594532042780805	Family	NAFLD	KB20	edgeR
Helicobacteraceae	-2.2747888309173474	0.00809012098937329	Family	NAFLD	KB20	edgeR
Tannerellaceae	-2.385840655873128	0.00809012098937329	Family	NAFLD	KB20	edgeR
Nanosynbacteraceae	1.9579059605398723	0.00809012098937329	Family	NAFLD	KB20	edgeR
Lawsonellaceae	-3.3625393718086145	0.01945489431410857	Family	NAFLD	KB20	edgeR
Brucellaceae	1.8805862073969928	0.01945489431410857	Family	NAFLD	KB20	edgeR
Neisseriaceae	-2.267794350749589	0.01945489431410857	Family	NAFLD	KB20	edgeR
Brachyspiraceae	-2.7938005186608863	0.02931223049907506	Family	NAFLD	KB20	edgeR
Geobacteraceae	1.7876176958621852	0.03153599946123781	Family	NAFLD	KB20	edgeR
Thermoanaerobacteraceae	2.434050246902458	0.03225603451703006	Family	NAFLD	KB20	edgeR
Acidaminococcaceae	-2.518566323974772	0.03781394429488519	Family	NAFLD	KB20	edgeR
Prevotellaceae	-6.130777952670611	3.0004693162890204e-5	Family	NAFLD	KB51	edgeR
Lawsonellaceae	-4.838213334317807	6.513655387828596e-5	Family	NAFLD	KB51	edgeR
Bacteroidaceae	-3.5190252636211947	1.737135945143564e-4	Family	NAFLD	KB51	edgeR
Barnesiellaceae	-4.176861132633388	4.753989497882767e-4	Family	NAFLD	KB51	edgeR
Tannerellaceae	-3.273084073739018	5.30078093660375e-4	Family	NAFLD	KB51	edgeR
Fusobacteriaceae	-3.898419647136443	0.00279968540684676	Family	NAFLD	KB51	edgeR
Porphyromonadaceae	-3.2966253211531216	0.00300951254638975	Family	NAFLD	KB51	edgeR
Campylobacteraceae	-2.8887303080699933	0.0030903188472164	Family	NAFLD	KB51	edgeR
Acidaminococcaceae	-3.438240515584931	0.00312252850880432	Family	NAFLD	KB51	edgeR
Pseudomonadaceae	-4.643281167296853	0.00317342972147065	Family	NAFLD	KB51	edgeR
Peptoniphilaceae	-2.435901650918294	0.00699667110428193	Family	NAFLD	KB51	edgeR
Bradyrhizobiaceae	2.6704012526378023	0.00699667110428193	Family	NAFLD	KB51	edgeR
Veillonellaceae	-3.521601270603843	0.00760085734490262	Family	NAFLD	KB51	edgeR
Muribaculaceae	-2.671897484656375	0.01025810377671965	Family	NAFLD	KB51	edgeR
Coriobacteriaceae	2.3832899956478357	0.01444461317676122	Family	NAFLD	KB51	edgeR
Aerococcaceae	2.2749566760748383	0.01716486160541691	Family	NAFLD	KB51	edgeR
Odoribacteraceae	-2.5548341781335755	0.02271905384523799	Family	NAFLD	KB51	edgeR
Methylobacteriaceae	2.23658959267248	0.02531182111332527	Family	NAFLD	KB51	edgeR
Clostridiales fam. [Eubacteriaceae/Clostridiaceae]	-5.08559447191815	7.998545101793504e-6	Family	NAFLD	MOTUS	edgeR
Firmicutes fam. [Erysipelotrichaceae/Lachnospiraceae]	3.1222616574683086	0.0011997235158063	Family	NAFLD	MOTUS	edgeR
Bacteroidaceae	-2.5048620142620988	0.00122315065365602	Family	NAFLD	MOTUS	edgeR
Sutterellaceae	-2.5145000782061953	0.00508963460739281	Family	NAFLD	MOTUS	edgeR
Oscillospiraceae	-2.269977656550204	0.00543393274719525	Family	NAFLD	MOTUS	edgeR
Tannerellaceae	-2.376885148717958	0.00543393274719525	Family	NAFLD	MOTUS	edgeR
Barnesiellaceae	-2.657257993354039	0.00574641723383844	Family	NAFLD	MOTUS	edgeR
Saccharibacteria fam. incertae sedis	1.7422065342967117	0.00574850211409565	Family	NAFLD	MOTUS	edgeR
Bacteroidales fam. incertae sedis	-2.446431173230413	0.00583610224702236	Family	NAFLD	MOTUS	edgeR
Desulfovibrionaceae	-1.8810012825872116	0.01010779093463288	Family	NAFLD	MOTUS	edgeR
Prevotellaceae	-2.934978836288591	0.01010779093463288	Family	NAFLD	MOTUS	edgeR
Acidaminococcaceae	-2.5725777075152707	0.01606137605159626	Family	NAFLD	MOTUS	edgeR
Lactobacillaceae	2.8395536404389583	0.01687676241126064	Family	NAFLD	MOTUS	edgeR
Firmicutes fam. [Carnobacteriaceae/Acidaminococcaceae]	-2.387666322629841	0.02650135619187899	Family	NAFLD	MOTUS	edgeR
Streptococcaceae	1.510328694082362	0.03574504664629172	Family	NAFLD	MOTUS	edgeR
Actinomycetaceae	1.303654097968838	0.03574504664629172	Family	NAFLD	MOTUS	edgeR
Coriobacteriaceae	1.6396224857623865	0.03674932540996886	Family	NAFLD	MOTUS	edgeR
Peptostreptococcaceae	1.6890647611897696	0.04341610667823283	Family	NAFLD	MOTUS	edgeR
Absiella	8.14268448947398	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Actinomyces	1.532083838811479	0.04190049355843633	Genus	NAFLD	MPA_db2019	DESeq2
Bacteroides	-0.6063925297301095	0.0102932258322308	Genus	NAFLD	MPA_db2019	DESeq2
Bifidobacterium	0.4715420281905675	0.04989107620000559	Genus	NAFLD	MPA_db2019	DESeq2
Blautia	0.4115027079145472	0.02506821143202284	Genus	NAFLD	MPA_db2019	DESeq2
Butyricimonas	-2.5628920877052233	0.00976098891170245	Genus	NAFLD	MPA_db2019	DESeq2
Campylobacter	-7.913574206713846	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Catabacter	-7.1426339252852555	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Clostridiales unclassified	-7.6835819279897875	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Faecalitalea	-8.528278086897274	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Flavonifractor	-0.8940478605669153	0.00101991605249996	Genus	NAFLD	MPA_db2019	DESeq2
Fusicatenibacter	0.6409470273508214	0.00232873696125441	Genus	NAFLD	MPA_db2019	DESeq2
Intestinibacter	0.7521907207966928	0.00976098891170245	Genus	NAFLD	MPA_db2019	DESeq2
Intestinimonas	-8.148449076204457	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Megamonas	-8.18535260718516	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Mesorhizobium	7.816388109684968	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Parvimonas	-8.083735330775436	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Prevotella	-1.19896129535863	0.00199090852473882	Genus	NAFLD	MPA_db2019	DESeq2
Stoquefichus	-3.9236946018105128	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Streptococcus	0.6372014594996286	0.01185974824623365	Genus	NAFLD	MPA_db2019	DESeq2
Sutterella	-8.760759158166408	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Tissierellia unclassified	-7.658202933196133	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Tyzzerella	-7.758712382952347	1e-4	Genus	NAFLD	MPA_db2019	DESeq2
Acidaminococcus	-8.490558487194688	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Amedibacillus	8.371811912781364	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Anaerosacchariphilus	-7.542683598727335	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Bacteroides	-0.6872794076929712	0.01587862775356491	Genus	NAFLD	MPA_db2022	DESeq2
Bifidobacterium	0.5713936600693433	0.03389691955474789	Genus	NAFLD	MPA_db2022	DESeq2
Campylobacter	-7.765109379746617	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Collinsella	0.6207522737119957	0.01106811101238939	Genus	NAFLD	MPA_db2022	DESeq2
Dakarella	-6.7519013835429105	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Dorea	0.5780203486727201	0.0130315186915822	Genus	NAFLD	MPA_db2022	DESeq2
Dysosmobacter	-1.1010536939041295	0.00363817769651706	Genus	NAFLD	MPA_db2022	DESeq2
Faecalimonas	7.977517582426112	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Fusobacterium	-7.073606867254786	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB14025	7.969606195898694	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB1456	-7.809625009475425	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB2652	-8.393553806790079	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB3000	-6.5780187299047	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB3277	-9.030899869919436	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB3278	8.925766964348709	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB3280	-9.030899869919436	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB3321	-2.08498061043602	0.04370905273468575	Genus	NAFLD	MPA_db2022	DESeq2
GGB3363	9.030899869919436	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB34797	8.370952659605395	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB3499	8.632905436287427	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB3511	8.006846217130224	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB3588	9.030899869919436	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB3612	-6.878649902105024	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB3746	-1.415971065111676	0.02555775576962899	Genus	NAFLD	MPA_db2022	DESeq2
GGB3828	-7.433432538146675	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB42389	7.160479480931227	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB4456	1.3174755162155778	0.04381080708825699	Genus	NAFLD	MPA_db2022	DESeq2
GGB4567	9.030899869919436	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB51510	-8.08450297762719	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB52130	-2.136929301498303	0.0071604923655526	Genus	NAFLD	MPA_db2022	DESeq2
GGB79634	-9.030899869919436	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB79998	8.512678377455716	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB80055	7.988661418607449	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9189	-7.700976390606651	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9211	-7.429813431697508	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9290	-7.230552223730409	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9293	-8.01060706901965	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9296	-8.106372485869763	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9302	-7.217696170715719	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9453	8.146416466226047	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9524	-7.196299833984671	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9559	-6.68307109303683	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9635	-9.030899869919436	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9640	-7.825163875959908	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9697	-7.220233987860459	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9712	-8.689817979780347	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9747	-7.840440430514811	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9767	-8.744915973234916	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
GGB9787	-7.73555806672958	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Geddesella	7.417668095815568	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Longibaculum	-8.230217806582932	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Massilioclostridium	-7.853011750482071	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Mediterraneibacter	0.5198740344957045	0.023086796373126	Genus	NAFLD	MPA_db2022	DESeq2
Merdimonas	-7.043525606654586	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Mesorhizobium	2.206356937211584	0.00750032461376267	Genus	NAFLD	MPA_db2022	DESeq2
Paralachnospira	-7.003737351320534	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Phocaeicola	-0.7356372103783373	0.00780392386519835	Genus	NAFLD	MPA_db2022	DESeq2
Prevotella	-0.9725346173928616	0.02561016337379345	Genus	NAFLD	MPA_db2022	DESeq2
Pseudobutyricicoccus	7.688799605185886	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Ralstonia	3.4268448547618293	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Romboutsia	0.8765454115993989	0.0052416526210145	Genus	NAFLD	MPA_db2022	DESeq2
Saccharibacteria unclassified	2.9307956169884086	6.929329655402617e-4	Genus	NAFLD	MPA_db2022	DESeq2
Sanguibacter	8.315694658787665	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Staphylococcus	-6.840300026605714	1e-4	Genus	NAFLD	MPA_db2022	DESeq2
Acidaminococcus	-8.527187855640856	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Actinomyces	2.0273162846370982	0.00411740373682136	Genus	NAFLD	MPA_db2023	DESeq2
Amedibacillus	8.375472774328902	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Anaerosacchariphilus	-7.572977770383624	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Bradyrhizobium	7.610008313959006	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Butyricimonas	-8.908466951354846	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Campylobacter	-7.784227478567923	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Dorea	0.6502572231874819	0.02486818946592043	Genus	NAFLD	MPA_db2023	DESeq2
Dysosmobacter	-1.1449353001653229	0.01179523209194788	Genus	NAFLD	MPA_db2023	DESeq2
Eubacteriales unclassified	1.0967327189047935	0.00311020213014551	Genus	NAFLD	MPA_db2023	DESeq2
Faecalimonas	8.14759006159941	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Faecalitalea	-8.132288442398089	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Frisingicoccus	8.587406772314207	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB12785	8.341563586404698	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB1456	-8.204652838481206	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB2652	-8.580384053410793	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB2998	-1.9965150214122211	0.01471523752128107	Genus	NAFLD	MPA_db2023	DESeq2
GGB3000	-6.783324983749755	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3052	7.705157268837849	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3277	-9.030899869919436	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3278	8.661317945702606	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3280	-9.030899869919436	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3352	-7.947454620162688	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3363	9.030899869919436	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB34797	8.391044229606328	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3480	-7.656782152145459	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3511	8.089821385630986	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3588	9.030899869919436	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3612	-7.093567892108809	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB36331	8.562023671575721	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB3828	-7.443939444882179	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB42389	7.16855861478636	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB4277	-8.924277547524115	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB4456	1.3408995690788397	0.0418502162259267	Genus	NAFLD	MPA_db2023	DESeq2
GGB4567	9.030899869919436	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB4683	9.030899869919436	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB52130	-2.1705138134205675	0.01026861326542913	Genus	NAFLD	MPA_db2023	DESeq2
GGB9290	-7.225346286934857	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9296	-7.50903557830992	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9301	7.334266782085565	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9302	-7.31133312333151	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9453	8.231120686033583	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9509	7.928097647025945	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9524	-7.207087205330116	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9559	-6.924838391792913	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9563	7.739446576989111	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9635	-9.030899869919436	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9640	-7.611748974471126	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9697	-7.350716536232509	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9712	-2.1948213505885374	0.04525836320965673	Genus	NAFLD	MPA_db2023	DESeq2
GGB9747	-8.334748085406307	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9767	-8.779701457212393	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
GGB9787	-7.969257925103955	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Gemella	8.569364063349468	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Granulicatella	7.931558760309567	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Longibaculum	-8.584304325879994	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Massilioclostridium	-7.898575593868245	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Mediterraneibacter	0.6214498466739472	0.02368739158483468	Genus	NAFLD	MPA_db2023	DESeq2
Merdimonas	-7.634490508175037	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Mesorhizobium	3.2269503962445945	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Oscillospiraceae unclassified	0.655267011567998	0.02729406753910345	Genus	NAFLD	MPA_db2023	DESeq2
Phocaeicola	-0.7340505170233321	0.04275864256737397	Genus	NAFLD	MPA_db2023	DESeq2
Porphyromonas	-1.9377582333221657	0.03472619988901518	Genus	NAFLD	MPA_db2023	DESeq2
Prevotella	-1.5693413526753326	0.03472619988901518	Genus	NAFLD	MPA_db2023	DESeq2
Pseudoruminococcus	-8.55301855875011	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Ralstonia	3.5427151667429837	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Romboutsia	0.8684148155982858	0.01608310542224105	Genus	NAFLD	MPA_db2023	DESeq2
Sphingomonas	7.597151243288605	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Youxingia	-6.896431903895206	1e-4	Genus	NAFLD	MPA_db2023	DESeq2
Actinomyces	1.5956857356994656	0.01295647487606192	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Bacteroides	-0.5520322168581392	0.01497632302127183	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Butyricimonas	-7.970334345040294	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Colidextribacter	-7.346759530429867	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Coprobacter	7.322362868806752	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Diplocloster	-7.002554590576039	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Fenollaria	-6.948918200368799	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Flavonifractor	-0.8182647776064921	0.01497632302127183	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Fusicatenibacter	0.5016715113791536	0.01497632302127183	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Gemella	6.951878387925449	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Lacrimispora	0.8085431530925691	0.00397038879531778	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Mediterraneibacter	0.45313820487805345	0.0107635665997475	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Megasphaera	-8.32705586373478	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Oxalobacter	-6.816632888716884	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Parabacteroides	-0.7030275659765823	0.01497632302127183	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Phocaeicola	-0.5777057738513245	0.0240327514916467	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Porphyromonas	-1.782093934197926	0.0412038205474349	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Prevotella	-1.1592979442835882	0.00925778962445401	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Pseudoflavonifractor	-6.978709397018456	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Pseudomonas	8.357433649684822	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Pusillimonas (ex Kitahara et al. 2021)	-7.226491847476464	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Ralstonia	2.7566042321396456	1e-4	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Sutterella	-1.3888137466474924	0.0412038205474349	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Terrisporobacter	1.0315107787008548	0.0412038205474349	Genus	NAFLD	SM_genbank-2022.03	DESeq2
Angelakisella	-7.197818751895955	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Bacteroides	-0.6154105634062212	0.01118449229405439	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
Butyricimonas	-7.526366900562695	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
CAG-273	7.99490711087217	1e-4	Genus	NAFLD	SM_gtdb-rs214-full	DESeq2
