./NAFLD/preproc/NS83/NS83_paired_1.fastq.gz               FASTQ   DNA   18,816,400  1,423,201,981       50     75.6       76
./NAFLD/preproc/NS46/NS46_paired_1.fastq.gz               FASTQ   DNA   17,201,736  1,297,006,442       50     75.4       76
./Olive/preproc/SRR11659647/SRR11659647_paired_1.fastq    FASTQ   DNA   38,513,060  5,526,761,994       50    143.5      151
./Olive/preproc/SRR11659630/SRR11659630_paired_1.fastq    FASTQ   DNA   41,691,364  5,997,560,264       50    143.9      151
./Olive/preproc/SRR11659629/SRR11659629_paired_1.fastq    FASTQ   DNA   32,669,900  4,700,662,772       50    143.9      151
./Olive/preproc/SRR11659624/SRR11659624_paired_1.fastq    FASTQ   DNA   32,309,990  4,660,025,339       50    144.2      151
./Olive/preproc/SRR11659637/SRR11659637_paired_1.fastq    FASTQ   DNA   42,282,261  6,043,223,816       50    142.9      150
./Olive/preproc/SRR11659640/SRR11659640_paired_1.fastq    FASTQ   DNA   28,139,919  3,937,305,171       50    139.9      150
./Olive/preproc/SRR11659633/SRR11659633_paired_1.fastq    FASTQ   DNA   25,844,616  3,625,328,058       50    140.3      150
./Olive/preproc/SRR11659644/SRR11659644_paired_1.fastq    FASTQ   DNA   33,551,130  4,830,455,041       50      144      151
./Olive/preproc/SRR11659639/SRR11659639_paired_1.fastq    FASTQ   DNA   36,739,424  5,246,051,582       50    142.8      150
./Olive/preproc/SRR11659627/SRR11659627_paired_1.fastq  FASTQ   DNA   29,444,468  4,233,008,554       50    143.8      151
./Olive/preproc/SRR11659643/SRR11659643_paired_1.fastq  FASTQ   DNA   28,759,288  4,044,535,059       50    140.6      150
./Olive/preproc/SRR11659641/SRR11659641_paired_1.fastq  FASTQ   DNA   28,879,647  4,016,302,354       50    139.1      150
./Olive/preproc/SRR11659636/SRR11659636_paired_1.fastq  FASTQ   DNA   28,718,364  3,989,814,075       50    138.9      150
./Olive/preproc/SRR11659625/SRR11659625_paired_1.fastq  FASTQ   DNA   30,105,735  4,330,532,345       50    143.8      151
./Olive/preproc/SRR11659628/SRR11659628_paired_1.fastq  FASTQ   DNA   29,950,697  4,294,358,205       50    143.4      151
./Olive/preproc/SRR11659631/SRR11659631_paired_1.fastq  FASTQ   DNA   21,938,070  3,117,515,741       50    142.1      150
./Olive/preproc/SRR11659646/SRR11659646_paired_1.fastq  FASTQ   DNA   35,425,401  5,077,483,274       50    143.3      151
./Olive/preproc/SRR11659642/SRR11659642_paired_1.fastq  FASTQ   DNA   27,642,954  3,836,630,720       50    138.8      150
./Olive/preproc/SRR11659626/SRR11659626_paired_1.fastq  FASTQ   DNA   34,351,296  4,925,033,804       50    143.4      151
./Olive/preproc/SRR11659638/SRR11659638_paired_1.fastq  FASTQ   DNA   27,442,293  3,837,318,217       50    139.8      150
./Olive/preproc/SRR11659645/SRR11659645_paired_1.fastq  FASTQ   DNA   34,466,862  4,949,887,436       50    143.6      151
./Olive/preproc/SRR11659632/SRR11659632_paired_1.fastq  FASTQ   DNA   25,583,937  3,616,121,289       50    141.3      150
./PD/preproc/SRR19064699/SRR19064699_paired_1.fastq     FASTQ   DNA   12,040,864  1,778,706,159       50    147.7      151
./PD/preproc/SRR19064794/SRR19064794_paired_1.fastq     FASTQ   DNA   18,103,032  2,674,849,985       50    147.8      151
./PD/preproc/SRR19064600/SRR19064600_paired_1.fastq     FASTQ   DNA   19,778,423  2,925,822,594       50    147.9      151
./PD/preproc/SRR19064677/SRR19064677_paired_1.fastq     FASTQ   DNA   36,602,708  5,457,926,356       50    149.1      151
./PD/preproc/SRR19064770/SRR19064770_paired_1.fastq     FASTQ   DNA   17,453,556  2,590,719,901       50    148.4      151
./PD/preproc/SRR19064707/SRR19064707_paired_1.fastq     FASTQ   DNA   12,863,264  1,897,469,942       50    147.5      151
./PD/preproc/SRR19064693/SRR19064693_paired_1.fastq     FASTQ   DNA   31,182,332  4,631,945,785       50    148.5      151
./PD/preproc/SRR19065015/SRR19065015_paired_1.fastq     FASTQ   DNA   13,447,283  1,989,555,153       50      148      151
./PD/preproc/SRR19064340/SRR19064340_paired_1.fastq     FASTQ   DNA   34,094,774  5,058,982,661       50    148.4      151
./PD/preproc/SRR19064337/SRR19064337_paired_1.fastq     FASTQ   DNA   11,425,051  1,698,801,870       50    148.7      151
./PD/preproc/SRR19064590/SRR19064590_paired_1.fastq     FASTQ   DNA   21,360,466  3,143,105,649       50    147.1      151
./PD/preproc/SRR19064404/SRR19064404_paired_1.fastq     FASTQ   DNA   17,917,904  2,653,032,181       50    148.1      151
./PD/preproc/SRR19064473/SRR19064473_paired_1.fastq     FASTQ   DNA   28,608,998  4,224,969,477       50    147.7      151
./PD/preproc/SRR19064829/SRR19064829_paired_1.fastq     FASTQ   DNA   18,332,699  2,711,493,040       50    147.9      151
./PD/preproc/SRR19064509/SRR19064509_paired_1.fastq     FASTQ   DNA   11,220,778  1,664,460,756       50    148.3      151
./PD/preproc/SRR19064953/SRR19064953_paired_1.fastq     FASTQ   DNA    7,577,348  1,123,670,096       50    148.3      151
./PD/preproc/SRR19064924/SRR19064924_paired_1.fastq     FASTQ   DNA   35,842,019  5,309,380,934       50    148.1      151
./PD/preproc/SRR19064479/SRR19064479_paired_1.fastq     FASTQ   DNA   25,418,111  3,786,484,329       50      149      151
./PD/preproc/SRR19064823/SRR19064823_paired_1.fastq     FASTQ   DNA   16,088,020  2,377,141,574       50    147.8      151
./PD/preproc/SRR19064854/SRR19064854_paired_1.fastq     FASTQ   DNA   18,895,581  2,790,788,420       50    147.7      151
./PD/preproc/SRR19064574/SRR19064574_paired_1.fastq     FASTQ   DNA   18,930,868  2,798,774,711       50    147.8      151
./PD/preproc/SRR19064503/SRR19064503_paired_1.fastq     FASTQ   DNA   42,918,698  6,374,429,794       50    148.5      151
./PD/preproc/SRR19064959/SRR19064959_paired_1.fastq     FASTQ   DNA   20,618,909  3,054,067,928       50    148.1      151
./PD/preproc/SRR19064497/SRR19064497_paired_1.fastq     FASTQ   DNA   13,630,867  2,021,915,660       50    148.3      151
./PD/preproc/SRR19064748/SRR19064748_paired_1.fastq     FASTQ   DNA   28,273,190  4,212,025,500       50      149      151
./PD/preproc/SRR19064645/SRR19064645_paired_1.fastq     FASTQ   DNA   26,141,205  3,859,904,255       50    147.7      151
./PD/preproc/SRR19064632/SRR19064632_paired_1.fastq     FASTQ   DNA   15,972,441  2,359,386,128       50    147.7      151
./PD/preproc/SRR19064378/SRR19064378_paired_1.fastq     FASTQ   DNA   14,306,392  2,121,545,910       50    148.3      151
./PD/preproc/SRR19064396/SRR19064396_paired_1.fastq     FASTQ   DNA   20,398,611  3,012,807,528       50    147.7      151
./PD/preproc/SRR19064372/SRR19064372_paired_1.fastq     FASTQ   DNA   12,246,063  1,816,407,188       50    148.3      151
./PD/preproc/SRR19065027/SRR19065027_paired_1.fastq     FASTQ   DNA   31,998,859  4,766,862,852       50      149      151
./PD/preproc/SRR19064735/SRR19064735_paired_1.fastq     FASTQ   DNA   28,493,233  4,221,588,297       50    148.2      151
./PD/preproc/SRR19064742/SRR19064742_paired_1.fastq     FASTQ   DNA   30,530,993  4,526,869,463       50    148.3      151
./PD/preproc/SRR19064638/SRR19064638_paired_1.fastq  FASTQ   DNA   15,583,321  2,285,121,498       50    146.6      151
./PD/preproc/SRR19064441/SRR19064441_paired_1.fastq  FASTQ   DNA   34,280,710  5,082,289,195       50    148.3      151
./PD/preproc/SRR19064436/SRR19064436_paired_1.fastq  FASTQ   DNA   36,865,950  5,472,903,625       50    148.5      151
./PD/preproc/SRR19064882/SRR19064882_paired_1.fastq  FASTQ   DNA   17,878,792  2,628,249,466       50      147      151
./PD/preproc/SRR19064916/SRR19064916_paired_1.fastq  FASTQ   DNA   32,822,672  4,883,636,266       50    148.8      151
./PD/preproc/SRR19064961/SRR19064961_paired_1.fastq  FASTQ   DNA   20,830,610  3,098,326,119       50    148.7      151
./PD/preproc/SRR19064866/SRR19064866_paired_1.fastq  FASTQ   DNA   16,744,535  2,478,027,152       50      148      151
./PD/preproc/SRR19064811/SRR19064811_paired_1.fastq  FASTQ   DNA   17,262,594  2,549,403,899       50    147.7      151
./PD/preproc/SRR19064985/SRR19064985_paired_1.fastq  FASTQ   DNA   26,201,516  3,877,509,238       50      148      151
./PD/preproc/SRR19064531/SRR19064531_paired_1.fastq  FASTQ   DNA   22,895,401  3,326,128,047       50    145.3      151
./PD/preproc/SRR19064888/SRR19064888_paired_1.fastq  FASTQ   DNA   16,902,701  2,496,658,077       50    147.7      151
./PD/preproc/SRR19064546/SRR19064546_paired_1.fastq  FASTQ   DNA   14,675,999  2,171,450,575       50      148      151
./PD/preproc/SRR19064353/SRR19064353_paired_1.fastq  FASTQ   DNA   14,563,607  2,154,606,427       50    147.9      151
./PD/preproc/SRR19064324/SRR19064324_paired_1.fastq  FASTQ   DNA   44,876,955  6,657,151,216       50    148.3      151
./PD/preproc/SRR19064619/SRR19064619_paired_1.fastq  FASTQ   DNA   16,070,739  2,373,601,740       50    147.7      151
./PD/preproc/SRR19064763/SRR19064763_paired_1.fastq  FASTQ   DNA   24,538,035  3,631,393,645       50      148      151
./PD/preproc/SRR19064714/SRR19064714_paired_1.fastq  FASTQ   DNA   27,225,840  4,040,391,707       50    148.4      151
./PD/preproc/SRR19064680/SRR19064680_paired_1.fastq  FASTQ   DNA   18,233,727  2,719,053,253       50    149.1      151
./PD/preproc/SRR19065006/SRR19065006_paired_1.fastq  FASTQ   DNA   29,214,448  4,340,660,148       50    148.6      151
./PD/preproc/SRR19064787/SRR19064787_paired_1.fastq  FASTQ   DNA   16,732,348  2,473,428,558       50    147.8      151
./PD/preproc/SRR19064613/SRR19064613_paired_1.fastq  FASTQ   DNA   18,465,137  2,728,000,711       50    147.7      151
./PD/preproc/SRR19064664/SRR19064664_paired_1.fastq  FASTQ   DNA   25,810,313  3,816,146,744       50    147.9      151
./PD/preproc/SRR19064769/SRR19064769_paired_1.fastq  FASTQ   DNA   11,352,179  1,680,736,829       50    148.1      151
./PD/preproc/SRR19064359/SRR19064359_paired_1.fastq  FASTQ   DNA   15,454,336  2,292,930,266       50    148.4      151
./PD/preproc/SRR19064567/SRR19064567_paired_1.fastq  FASTQ   DNA   18,032,402  2,674,212,141       50    148.3      151
./PD/preproc/SRR19064510/SRR19064510_paired_1.fastq  FASTQ   DNA   24,437,747  3,623,869,504       50    148.3      151
./PD/preproc/SRR19064484/SRR19064484_paired_1.fastq  FASTQ   DNA   35,232,310  5,224,905,870       50    148.3      151
./PD/preproc/SRR19064830/SRR19064830_paired_1.fastq  FASTQ   DNA   18,069,828  2,668,699,757       50    147.7      151
./PD/preproc/SRR19064847/SRR19064847_paired_1.fastq  FASTQ   DNA   20,391,869  3,019,542,013       50    148.1      151
./PD/preproc/SRR19064589/SRR19064589_paired_1.fastq  FASTQ   DNA   26,049,795  3,837,822,156       50    147.3      151
./PD/preproc/SRR19064940/SRR19064940_paired_1.fastq  FASTQ   DNA   15,447,212  2,286,238,962       50      148      151
./PD/preproc/SRR19064937/SRR19064937_paired_1.fastq  FASTQ   DNA   17,751,488  2,623,229,624       50    147.8      151
./PD/preproc/SRR19064583/SRR19064583_paired_1.fastq  FASTQ   DNA   19,254,540  2,826,419,396       50    146.8      151
./PD/preproc/SRR19064417/SRR19064417_paired_1.fastq  FASTQ   DNA   15,998,577  2,363,513,323       50    147.7      151
./PD/preproc/SRR19064460/SRR19064460_paired_1.fastq  FASTQ   DNA   15,964,490  2,358,094,674       50    147.7      151
./PD/preproc/SRR19065034/SRR19065034_paired_1.fastq  FASTQ   DNA   32,163,272  4,727,842,534       50      147      151
./PD/preproc/SRR19064726/SRR19064726_paired_1.fastq  FASTQ   DNA   26,663,167  3,956,702,687       50    148.4      151
./PD/preproc/SRR19064751/SRR19064751_paired_1.fastq  FASTQ   DNA   41,554,337  6,171,045,156       50    148.5      151
./PD/preproc/SRR19064316/SRR19064316_paired_1.fastq  FASTQ   DNA   25,769,021  3,776,314,312       50    146.5      151
./PD/preproc/SRR19064361/SRR19064361_paired_1.fastq  FASTQ   DNA   15,628,264  2,308,598,524       50    147.7      151
./PD/preproc/SRR19064385/SRR19064385_paired_1.fastq  FASTQ   DNA   15,131,014  2,245,720,008       50    148.4      151
./PD/preproc/SRR19064656/SRR19064656_paired_1.fastq  FASTQ   DNA   29,381,483  4,318,025,585       50      147      151
./PD/preproc/SRR19064621/SRR19064621_paired_1.fastq  FASTQ   DNA   15,508,724  2,294,462,093       50    147.9      151
./PD/preproc/SRR19064978/SRR19064978_paired_1.fastq  FASTQ   DNA   13,355,603  1,945,055,138       50    145.6      151
./PD/preproc/SRR19064522/SRR19064522_paired_1.fastq  FASTQ   DNA   29,248,530  4,331,987,358       50    148.1      151
./PD/preproc/SRR19064555/SRR19064555_paired_1.fastq  FASTQ   DNA   23,235,668  3,452,499,662       50    148.6      151
./PD/preproc/SRR19064875/SRR19064875_paired_1.fastq  FASTQ   DNA   17,892,934  2,623,843,513       50    146.6      151
./PD/preproc/SRR19064802/SRR19064802_paired_1.fastq  FASTQ   DNA   17,481,113  2,583,516,163       50    147.8      151
./PD/preproc/SRR19064996/SRR19064996_paired_1.fastq  FASTQ   DNA   10,047,118  1,483,117,497       50    147.6      151
./PD/preproc/SRR19064458/SRR19064458_paired_1.fastq  FASTQ   DNA   11,506,965  1,674,814,717       50    145.5      151
./PD/preproc/SRR19064891/SRR19064891_paired_1.fastq  FASTQ   DNA   36,399,271  5,414,503,886       50    148.8      151
./PD/preproc/SRR19064905/SRR19064905_paired_1.fastq  FASTQ   DNA   24,971,359  3,711,906,703       50    148.6      151
./PD/preproc/SRR19064972/SRR19064972_paired_1.fastq  FASTQ   DNA   22,885,515  3,384,203,707       50    147.9      151
./PD/preproc/SRR19064528/SRR19064528_paired_1.fastq  FASTQ   DNA   21,149,431  3,144,892,793       50    148.7      151
./PD/preproc/SRR19064808/SRR19064808_paired_1.fastq  FASTQ   DNA   19,072,846  2,816,848,886       50    147.7      151
./PD/preproc/SRR19064452/SRR19064452_paired_1.fastq  FASTQ   DNA   33,561,422  4,985,728,101       50    148.6      151
./PD/preproc/SRR19064425/SRR19064425_paired_1.fastq  FASTQ   DNA   16,132,064  2,377,688,282       50    147.4      151
./PD/preproc/SRR19064991/SRR19064991_paired_1.fastq  FASTQ   DNA   23,341,601  3,478,423,558       50      149      151
./PD/preproc/SRR19064805/SRR19064805_paired_1.fastq  FASTQ   DNA   13,374,304  1,959,036,463       50    146.5      151
./PD/preproc/SRR19064872/SRR19064872_paired_1.fastq  FASTQ   DNA   18,756,132  2,767,624,699       50    147.6      151
./PD/preproc/SRR19064428/SRR19064428_paired_1.fastq  FASTQ   DNA   17,263,851  2,556,249,839       50    148.1      151
./PD/preproc/SRR19064908/SRR19064908_paired_1.fastq  FASTQ   DNA   28,754,072  4,276,803,665       50    148.7      151
./PD/preproc/SRR19064552/SRR19064552_paired_1.fastq  FASTQ   DNA   28,950,074  4,299,080,089       50    148.5      151
./PD/preproc/SRR19064525/SRR19064525_paired_1.fastq  FASTQ   DNA   33,780,857  5,017,086,588       50    148.5      151
./PD/preproc/SRR19064878/SRR19064878_paired_1.fastq  FASTQ   DNA   16,298,568  2,405,397,347       50    147.6      151
./PD/preproc/SRR19064422/SRR19064422_paired_1.fastq  FASTQ   DNA   17,764,874  2,625,878,790       50    147.8      151
./PD/preproc/SRR19064455/SRR19064455_paired_1.fastq  FASTQ   DNA   35,666,747  5,285,082,073       50    148.2      151
./PD/preproc/SRR19064975/SRR19064975_paired_1.fastq  FASTQ   DNA   16,492,605  2,450,735,023       50    148.6      151
./PD/preproc/SRR19064902/SRR19064902_paired_1.fastq  FASTQ   DNA   30,944,806  4,590,867,510       50    148.4      151
./PD/preproc/SRR19064558/SRR19064558_paired_1.fastq  FASTQ   DNA   40,010,702  5,946,133,690       50    148.6      151
./PD/preproc/SRR19064896/SRR19064896_paired_1.fastq  FASTQ   DNA   30,339,927  4,505,755,452       50    148.5      151
./PD/preproc/SRR19065033/SRR19065033_paired_1.fastq  FASTQ   DNA   15,398,708  2,278,962,897       50      148      151
./PD/preproc/SRR19064756/SRR19064756_paired_1.fastq  FASTQ   DNA   17,436,324  2,592,759,641       50    148.7      151
./PD/preproc/SRR19064721/SRR19064721_paired_1.fastq  FASTQ   DNA   31,134,061  4,628,514,472       50    148.7      151
./PD/preproc/SRR19064366/SRR19064366_paired_1.fastq  FASTQ   DNA   18,617,345  2,739,588,235       50    147.2      151
./PD/preproc/SRR19064388/SRR19064388_paired_1.fastq  FASTQ   DNA   14,510,280  2,145,815,537       50    147.9      151
./PD/preproc/SRR19064382/SRR19064382_paired_1.fastq  FASTQ   DNA   13,739,546  2,037,802,458       50    148.3      151
./PD/preproc/SRR19065039/SRR19065039_paired_1.fastq  FASTQ   DNA   33,825,205  5,018,617,720       50    148.4      151
./PD/preproc/SRR19064626/SRR19064626_paired_1.fastq  FASTQ   DNA   14,398,225  2,121,470,529       50    147.3      151
./PD/preproc/SRR19064651/SRR19064651_paired_1.fastq  FASTQ   DNA   30,617,524  4,540,065,518       50    148.3      151
./PD/preproc/SRR19064840/SRR19064840_paired_1.fastq  FASTQ   DNA   16,086,522  2,379,537,154       50    147.9      151
./PD/preproc/SRR19064837/SRR19064837_paired_1.fastq  FASTQ   DNA   19,935,283  2,947,453,314       50    147.9      151
./PD/preproc/SRR19064483/SRR19064483_paired_1.fastq  FASTQ   DNA   30,191,063  4,482,265,626       50    148.5      151
./PD/preproc/SRR19064517/SRR19064517_paired_1.fastq  FASTQ   DNA   33,775,317  5,029,851,414       50    148.9      151
./PD/preproc/SRR19064560/SRR19064560_paired_1.fastq  FASTQ   DNA   13,699,340  2,032,314,360       50    148.4      151
./PD/preproc/SRR19064467/SRR19064467_paired_1.fastq  FASTQ   DNA    8,239,072  1,225,290,332       50    148.7      151
./PD/preproc/SRR19064410/SRR19064410_paired_1.fastq  FASTQ   DNA   16,074,857  2,373,823,773       50    147.7      151
./PD/preproc/SRR19064584/SRR19064584_paired_1.fastq  FASTQ   DNA   20,233,316  2,986,209,896       50    147.6      151
./PD/preproc/SRR19064930/SRR19064930_paired_1.fastq  FASTQ   DNA   15,433,097  2,295,795,165       50    148.8      151
./PD/preproc/SRR19064489/SRR19064489_paired_1.fastq  FASTQ   DNA   23,577,036  3,506,459,804       50    148.7      151
./PD/preproc/SRR19064947/SRR19064947_paired_1.fastq  FASTQ   DNA   15,949,645  2,366,141,396       50    148.4      151
./PD/preproc/SRR19064323/SRR19064323_paired_1.fastq  FASTQ   DNA   40,055,965  5,950,467,401       50    148.6      151
./PD/preproc/SRR19064354/SRR19064354_paired_1.fastq  FASTQ   DNA   14,831,642  2,197,827,380       50    148.2      151
./PD/preproc/SRR19064687/SRR19064687_paired_1.fastq  FASTQ   DNA   31,292,954  4,658,165,003       50    148.9      151
./PD/preproc/SRR19064713/SRR19064713_paired_1.fastq  FASTQ   DNA   32,289,211  4,805,058,108       50    148.8      151
./PD/preproc/SRR19064764/SRR19064764_paired_1.fastq  FASTQ   DNA   26,930,195  3,999,642,404       50    148.5      151
./PD/preproc/SRR19064669/SRR19064669_paired_1.fastq  FASTQ   DNA    28,851,527   4,264,324,768       50    147.8      151
./PD/preproc/SRR19065001/SRR19065001_paired_1.fastq  FASTQ   DNA    28,905,173   4,278,623,503       50      148      151
./PD/preproc/SRR19064719/SRR19064719_paired_1.fastq  FASTQ   DNA    25,955,267   3,857,418,816       50    148.6      151
./PD/preproc/SRR19064663/SRR19064663_paired_1.fastq  FASTQ   DNA    42,123,496   6,271,484,423       50    148.9      151
./PD/preproc/SRR19064614/SRR19064614_paired_1.fastq  FASTQ   DNA    17,325,601   2,546,097,656       50      147      151
./PD/preproc/SRR19064780/SRR19064780_paired_1.fastq  FASTQ   DNA    16,839,718   2,492,942,781       50      148      151
./PD/preproc/SRR19064329/SRR19064329_paired_1.fastq  FASTQ   DNA    14,725,802   2,179,556,048       50      148      151
./PD/preproc/SRR19064966/SRR19064966_paired_1.fastq  FASTQ   DNA    34,389,138   5,099,437,361       50    148.3      151
./PD/preproc/SRR19064911/SRR19064911_paired_1.fastq  FASTQ   DNA    24,749,459   3,666,825,037       50    148.2      151
./PD/preproc/SRR19064885/SRR19064885_paired_1.fastq  FASTQ   DNA    19,078,122   2,818,296,955       50    147.7      151
./PD/preproc/SRR19064431/SRR19064431_paired_1.fastq  FASTQ   DNA    17,428,743   2,570,128,428       50    147.5      151
./PD/preproc/SRR19064446/SRR19064446_paired_1.fastq  FASTQ   DNA    40,188,938   5,975,452,875       50    148.7      151
./PD/preproc/SRR19064988/SRR19064988_paired_1.fastq  FASTQ   DNA    31,361,136   4,650,186,061       50    148.3      151
./PD/preproc/SRR19064541/SRR19064541_paired_1.fastq  FASTQ   DNA    41,480,534   6,094,320,936       50    146.9      151
./PD/preproc/SRR19064536/SRR19064536_paired_1.fastq  FASTQ   DNA    23,263,866   3,467,062,684       50      149      151
./PD/preproc/SRR19064982/SRR19064982_paired_1.fastq  FASTQ   DNA    31,502,996   4,673,488,633       50    148.4      151
./PD/preproc/SRR19064816/SRR19064816_paired_1.fastq  FASTQ   DNA    18,682,407   2,763,341,900       50    147.9      151
./PD/preproc/SRR19064861/SRR19064861_paired_1.fastq  FASTQ   DNA    17,312,817   2,549,693,865       50    147.3      151
./PD/preproc/SRR19064635/SRR19064635_paired_1.fastq  FASTQ   DNA    17,141,573   2,531,706,187       50    147.7      151
./PD/preproc/SRR19064642/SRR19064642_paired_1.fastq  FASTQ   DNA   121,799,901  18,142,371,842       50      149      151
./PD/preproc/SRR19064738/SRR19064738_paired_1.fastq  FASTQ   DNA    26,770,971   3,980,918,474       50    148.7      151
./PD/preproc/SRR19064391/SRR19064391_paired_1.fastq  FASTQ   DNA    18,639,580   2,761,567,826       50    148.2      151
./PD/preproc/SRR19064375/SRR19064375_paired_1.fastq  FASTQ   DNA    15,179,932   2,250,513,520       50    148.3      151
./PD/preproc/SRR19065020/SRR19065020_paired_1.fastq  FASTQ   DNA    27,950,865   4,104,328,903       50    146.8      151
./PD/preproc/SRR19064648/SRR19064648_paired_1.fastq  FASTQ   DNA    29,331,567   4,355,445,800       50    148.5      151
./PD/preproc/SRR19064745/SRR19064745_paired_1.fastq  FASTQ   DNA    25,276,200   3,756,086,830       50    148.6      151
./PD/preproc/SRR19064732/SRR19064732_paired_1.fastq  FASTQ   DNA    27,734,608   4,088,908,043       50    147.4      151
./PD/preproc/SRR19064579/SRR19064579_paired_1.fastq  FASTQ   DNA    20,117,222   2,977,685,254       50      148      151
./PD/preproc/SRR19064923/SRR19064923_paired_1.fastq  FASTQ   DNA    26,121,642   3,879,267,289       50    148.5      151
./PD/preproc/SRR19064954/SRR19064954_paired_1.fastq  FASTQ   DNA    15,471,332   2,295,873,389       50    148.4      151
./PD/preproc/SRR19064474/SRR19064474_paired_1.fastq  FASTQ   DNA    20,780,374   3,089,573,024       50    148.7      151
./PD/preproc/SRR19064403/SRR19064403_paired_1.fastq  FASTQ   DNA    16,134,891   2,384,623,613       50    147.8      151
./PD/preproc/SRR19064597/SRR19064597_paired_1.fastq  FASTQ   DNA    16,635,160   2,458,883,725       50    147.8      151
./PD/preproc/SRR19064859/SRR19064859_paired_1.fastq  FASTQ   DNA    17,213,728   2,542,003,427       50    147.7      151
./PD/preproc/SRR19064490/SRR19064490_paired_1.fastq  FASTQ   DNA    25,354,007   3,778,053,366       50      149      151
./PD/preproc/SRR19064504/SRR19064504_paired_1.fastq  FASTQ   DNA    24,544,686   3,637,507,083       50    148.2      151
./PD/preproc/SRR19064573/SRR19064573_paired_1.fastq  FASTQ   DNA    16,054,673   2,381,846,132       50    148.4      151
./PD/preproc/SRR19064929/SRR19064929_paired_1.fastq  FASTQ   DNA    33,379,406   4,950,163,460       50    148.3      151
./PD/preproc/SRR19064409/SRR19064409_paired_1.fastq  FASTQ   DNA    14,944,752   2,195,265,240       50    146.9      151
./PD/preproc/SRR19064853/SRR19064853_paired_1.fastq  FASTQ   DNA    19,928,728   2,944,387,288       50    147.7      151
./PD/preproc/SRR19064824/SRR19064824_paired_1.fastq  FASTQ   DNA    19,784,309   2,922,649,698       50    147.7      151
./PD/preproc/SRR19064670/SRR19064670_paired_1.fastq  FASTQ   DNA    28,348,343   4,219,359,914       50    148.8      151
./PD/preproc/SRR19064607/SRR19064607_paired_1.fastq  FASTQ   DNA    24,743,925   3,661,872,210       50      148      151
./PD/preproc/SRR19064793/SRR19064793_paired_1.fastq  FASTQ   DNA    19,546,183   2,873,404,752       50      147      151
./PD/preproc/SRR19065018/SRR19065018_paired_1.fastq  FASTQ   DNA    22,615,034   3,357,844,462       50    148.5      151
./PD/preproc/SRR19064799/SRR19064799_paired_1.fastq  FASTQ   DNA    22,647,339   3,343,756,839       50    147.6      151
./PD/preproc/SRR19064694/SRR19064694_paired_1.fastq  FASTQ   DNA    15,558,831   2,306,961,141       50    148.3      151
./PD/preproc/SRR19064700/SRR19064700_paired_1.fastq  FASTQ   DNA    16,500,350   2,447,788,993       50    148.3      151
./PD/preproc/SRR19064777/SRR19064777_paired_1.fastq  FASTQ   DNA   12,945,841  1,919,010,805       50    148.2      151
./PD/preproc/SRR19065012/SRR19065012_paired_1.fastq  FASTQ   DNA   22,694,637  3,365,031,253       50    148.3      151
./PD/preproc/SRR19064330/SRR19064330_paired_1.fastq  FASTQ   DNA   30,180,624  4,476,104,897       50    148.3      151
./PD/preproc/SRR19064347/SRR19064347_paired_1.fastq  FASTQ   DNA   26,212,816  3,903,790,901       50    148.9      151
./PD/preproc/SRR19064599/SRR19064599_paired_1.fastq  FASTQ   DNA   17,040,281  2,523,830,050       50    148.1      151
./PD/preproc/SRR19064857/SRR19064857_paired_1.fastq  FASTQ   DNA   17,501,599  2,560,651,333       50    146.3      151
./PD/preproc/SRR19064820/SRR19064820_paired_1.fastq  FASTQ   DNA   18,825,344  2,787,841,192       50    148.1      151
./PD/preproc/SRR19064500/SRR19064500_paired_1.fastq  FASTQ   DNA   38,630,376  5,737,066,880       50    148.5      151
./PD/preproc/SRR19064494/SRR19064494_paired_1.fastq  FASTQ   DNA   26,329,627  3,914,728,923       50    148.7      151
./PD/preproc/SRR19064577/SRR19064577_paired_1.fastq  FASTQ   DNA   16,531,014  2,448,366,610       50    148.1      151
./PD/preproc/SRR19064470/SRR19064470_paired_1.fastq  FASTQ   DNA   22,471,607  3,333,254,970       50    148.3      151
./PD/preproc/SRR19064593/SRR19064593_paired_1.fastq  FASTQ   DNA   19,218,427  2,837,858,259       50    147.7      151
./PD/preproc/SRR19064407/SRR19064407_paired_1.fastq  FASTQ   DNA   16,522,509  2,437,106,448       50    147.5      151
./PD/preproc/SRR19064927/SRR19064927_paired_1.fastq  FASTQ   DNA   25,403,349  3,774,939,313       50    148.6      151
./PD/preproc/SRR19064950/SRR19064950_paired_1.fastq  FASTQ   DNA   15,251,467  2,257,028,353       50      148      151
./PD/preproc/SRR19064334/SRR19064334_paired_1.fastq  FASTQ   DNA   33,909,049  5,019,124,955       50      148      151
./PD/preproc/SRR19064343/SRR19064343_paired_1.fastq  FASTQ   DNA   34,303,509  5,071,887,776       50    147.9      151
./PD/preproc/SRR19065016/SRR19065016_paired_1.fastq  FASTQ   DNA   14,846,178  2,204,193,725       50    148.5      151
./PD/preproc/SRR19064704/SRR19064704_paired_1.fastq  FASTQ   DNA   18,552,309  2,748,253,282       50    148.1      151
./PD/preproc/SRR19064690/SRR19064690_paired_1.fastq  FASTQ   DNA   22,515,504  3,331,345,929       50      148      151
./PD/preproc/SRR19064773/SRR19064773_paired_1.fastq  FASTQ   DNA   19,880,853  2,947,767,354       50    148.3      151
