run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_strategy	run_alias	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
SRR20002382	SAMN29453679	SRX16043283	PRJNA854811	539655	human skin metagenome	WGS	582344606_CP04262_S38_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/082/SRR20002382/SRR20002382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/082/SRR20002382/SRR20002382_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/082/SRR20002382/SRR20002382	Sample 114	Metagenome or environmental sample from human skin metagenome
SRR20002383	SAMN29453678	SRX16043282	PRJNA854811	539655	human skin metagenome	WGS	582343927_CP04262_S2_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/083/SRR20002383/SRR20002383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/083/SRR20002383/SRR20002383_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/083/SRR20002383/SRR20002383	Sample 113	Metagenome or environmental sample from human skin metagenome
SRR20002387	SAMN29453807	SRX16043278	PRJNA854811	539655	human skin metagenome	WGS	582323233_CP04262_S76_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/087/SRR20002387/SRR20002387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/087/SRR20002387/SRR20002387_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/087/SRR20002387/SRR20002387	Sample 97	Metagenome or environmental sample from human skin metagenome
SRR20002390	SAMN29453804	SRX16043275	PRJNA854811	539655	human skin metagenome	WGS	582323042_CP04262_S45_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/090/SRR20002390/SRR20002390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/090/SRR20002390/SRR20002390_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/090/SRR20002390/SRR20002390	Sample 94	Metagenome or environmental sample from human skin metagenome
SRR20002393	SAMN29453676	SRX16043272	PRJNA854811	539655	human skin metagenome	WGS	582343641_CP04262_S51_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/093/SRR20002393/SRR20002393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/093/SRR20002393/SRR20002393_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/093/SRR20002393/SRR20002393	Sample 111	Metagenome or environmental sample from human skin metagenome
SRR20002394	SAMN29453801	SRX16043271	PRJNA854811	539655	human skin metagenome	WGS	582317121_CP04262_S78_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/094/SRR20002394/SRR20002394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/094/SRR20002394/SRR20002394_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/094/SRR20002394/SRR20002394	Sample 91	Metagenome or environmental sample from human skin metagenome
SRR20002399	SAMN29453796	SRX16043266	PRJNA854811	539655	human skin metagenome	WGS	582314908_CP04262_S103_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/099/SRR20002399/SRR20002399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/099/SRR20002399/SRR20002399_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/099/SRR20002399/SRR20002399	Sample 87	Metagenome or environmental sample from human skin metagenome
SRR20002402	SAMN29453793	SRX16043263	PRJNA854811	539655	human skin metagenome	WGS	582311744_CP04262_S70_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/002/SRR20002402/SRR20002402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/002/SRR20002402/SRR20002402_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/002/SRR20002402/SRR20002402	Sample 84	Metagenome or environmental sample from human skin metagenome
SRR20002403	SAMN29453792	SRX16043262	PRJNA854811	539655	human skin metagenome	WGS	582311489_CP04262_S75_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/003/SRR20002403/SRR20002403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/003/SRR20002403/SRR20002403_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/003/SRR20002403/SRR20002403	Sample 83	Metagenome or environmental sample from human skin metagenome
SRR20002404	SAMN29453675	SRX16043261	PRJNA854811	539655	human skin metagenome	WGS	582325927_CP04262_S60_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/004/SRR20002404/SRR20002404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/004/SRR20002404/SRR20002404_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/004/SRR20002404/SRR20002404	Sample 110	Metagenome or environmental sample from human skin metagenome
SRR20002414	SAMN29453737	SRX16043251	PRJNA854811	539655	human skin metagenome	WGS	582175600_CP04262_S111_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/014/SRR20002414/SRR20002414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/014/SRR20002414/SRR20002414_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/014/SRR20002414/SRR20002414	Sample 33	Metagenome or environmental sample from human skin metagenome
SRR20002417	SAMN29453734	SRX16043248	PRJNA854811	539655	human skin metagenome	WGS	582175579_CP04262_S115_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/017/SRR20002417/SRR20002417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/017/SRR20002417/SRR20002417_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/017/SRR20002417/SRR20002417	Sample 30	Metagenome or environmental sample from human skin metagenome
SRR20002419	SAMN29453732	SRX16043246	PRJNA854811	539655	human skin metagenome	WGS	582175563_CP04262_S126_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/019/SRR20002419/SRR20002419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/019/SRR20002419/SRR20002419_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/019/SRR20002419/SRR20002419	Sample 29	Metagenome or environmental sample from human skin metagenome
SRR20002426	SAMN29453667	SRX16043239	PRJNA854811	539655	human skin metagenome	WGS	582323443_CP04262_S88_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/026/SRR20002426/SRR20002426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/026/SRR20002426/SRR20002426_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/026/SRR20002426/SRR20002426	Sample 103	Metagenome or environmental sample from human skin metagenome
SRR20002435	SAMN29453703	SRX16043230	PRJNA854811	539655	human skin metagenome	WGS	582375689_CP04262_S3_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/035/SRR20002435/SRR20002435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/035/SRR20002435/SRR20002435_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/035/SRR20002435/SRR20002435	Sample 136	Metagenome or environmental sample from human skin metagenome
SRR20002439	SAMN29453789	SRX16043226	PRJNA854811	539655	human skin metagenome	WGS	582311378_CP04262_S89_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/039/SRR20002439/SRR20002439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/039/SRR20002439/SRR20002439_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/039/SRR20002439/SRR20002439	Sample 80	Metagenome or environmental sample from human skin metagenome
SRR20002442	SAMN29453786	SRX16043223	PRJNA854811	539655	human skin metagenome	WGS	582311333_CP04262_S71_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/042/SRR20002442/SRR20002442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/042/SRR20002442/SRR20002442_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/042/SRR20002442/SRR20002442	Sample 78	Metagenome or environmental sample from human skin metagenome
SRR20002445	SAMN29453783	SRX16043220	PRJNA854811	539655	human skin metagenome	WGS	582246567_CP04262_S96_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/045/SRR20002445/SRR20002445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/045/SRR20002445/SRR20002445_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/045/SRR20002445/SRR20002445	Sample 75	Metagenome or environmental sample from human skin metagenome
SRR20002450	SAMN29453779	SRX16043215	PRJNA854811	539655	human skin metagenome	WGS	582237015_CP04262_S97_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/050/SRR20002450/SRR20002450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/050/SRR20002450/SRR20002450_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/050/SRR20002450/SRR20002450	Sample 71	Metagenome or environmental sample from human skin metagenome
SRR20002451	SAMN29453778	SRX16043214	PRJNA854811	539655	human skin metagenome	WGS	582236996_CP04262_S148_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/051/SRR20002451/SRR20002451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/051/SRR20002451/SRR20002451_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/051/SRR20002451/SRR20002451	Sample 70	Metagenome or environmental sample from human skin metagenome
SRR20002452	SAMN29453777	SRX16043213	PRJNA854811	539655	human skin metagenome	WGS	4000008696_CP04262_S11_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/052/SRR20002452/SRR20002452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/052/SRR20002452/SRR20002452_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/052/SRR20002452/SRR20002452	Sample 7	Metagenome or environmental sample from human skin metagenome
SRR20002453	SAMN29453776	SRX16043212	PRJNA854811	539655	human skin metagenome	WGS	582236913_CP04262_S91_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/053/SRR20002453/SRR20002453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/053/SRR20002453/SRR20002453_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/053/SRR20002453/SRR20002453	Sample 69	Metagenome or environmental sample from human skin metagenome
SRR20002454	SAMN29453775	SRX16043211	PRJNA854811	539655	human skin metagenome	WGS	582236854_CP04262_S145_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/054/SRR20002454/SRR20002454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/054/SRR20002454/SRR20002454_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/054/SRR20002454/SRR20002454	Sample 68	Metagenome or environmental sample from human skin metagenome
SRR20002457	SAMN29453772	SRX16043208	PRJNA854811	539655	human skin metagenome	WGS	582189282_CP04262_S106_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/057/SRR20002457/SRR20002457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/057/SRR20002457/SRR20002457_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/057/SRR20002457/SRR20002457	Sample 65	Metagenome or environmental sample from human skin metagenome
SRR20002460	SAMN29453770	SRX16043205	PRJNA854811	539655	human skin metagenome	WGS	582188728_CP04262_S43_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/060/SRR20002460/SRR20002460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/060/SRR20002460/SRR20002460_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/060/SRR20002460/SRR20002460	Sample 63	Metagenome or environmental sample from human skin metagenome
SRR20002463	SAMN29453767	SRX16043202	PRJNA854811	539655	human skin metagenome	WGS	582188608_CP04262_S133_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/063/SRR20002463/SRR20002463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/063/SRR20002463/SRR20002463_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/063/SRR20002463/SRR20002463	Sample 60	Metagenome or environmental sample from human skin metagenome
SRR20002464	SAMN29453766	SRX16043201	PRJNA854811	539655	human skin metagenome	WGS	4000008690_CP04262_S1_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/064/SRR20002464/SRR20002464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/064/SRR20002464/SRR20002464_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/064/SRR20002464/SRR20002464	Sample 6	Metagenome or environmental sample from human skin metagenome
SRR20002467	SAMN29453763	SRX16043198	PRJNA854811	539655	human skin metagenome	WGS	582187485_CP04262_S128_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/067/SRR20002467/SRR20002467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/067/SRR20002467/SRR20002467_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/067/SRR20002467/SRR20002467	Sample 57	Metagenome or environmental sample from human skin metagenome
SRR20002470	SAMN29453730	SRX16043195	PRJNA854811	539655	human skin metagenome	WGS	582175489_CP04262_S122_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/070/SRR20002470/SRR20002470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/070/SRR20002470/SRR20002470_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/070/SRR20002470/SRR20002470	Sample 27	Metagenome or environmental sample from human skin metagenome
SRR20002471	SAMN29453729	SRX16043194	PRJNA854811	539655	human skin metagenome	WGS	582175469_CP04262_S116_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/071/SRR20002471/SRR20002471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/071/SRR20002471/SRR20002471_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/071/SRR20002471/SRR20002471	Sample 26	Metagenome or environmental sample from human skin metagenome
SRR20002472	SAMN29453728	SRX16043193	PRJNA854811	539655	human skin metagenome	WGS	582175459_CP04262_S125_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/072/SRR20002472/SRR20002472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/072/SRR20002472/SRR20002472_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/072/SRR20002472/SRR20002472	Sample 25	Metagenome or environmental sample from human skin metagenome
SRR20002474	SAMN29453726	SRX16043191	PRJNA854811	539655	human skin metagenome	WGS	582175407_CP04262_S119_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/074/SRR20002474/SRR20002474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/074/SRR20002474/SRR20002474_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/074/SRR20002474/SRR20002474	Sample 23	Metagenome or environmental sample from human skin metagenome
SRR20002475	SAMN29453725	SRX16043190	PRJNA854811	539655	human skin metagenome	WGS	582175287_CP04262_S112_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/075/SRR20002475/SRR20002475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/075/SRR20002475/SRR20002475_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/075/SRR20002475/SRR20002475	Sample 22	Metagenome or environmental sample from human skin metagenome
SRR20002476	SAMN29453724	SRX16043189	PRJNA854811	539655	human skin metagenome	WGS	4000039742_CP04262_S26_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/076/SRR20002476/SRR20002476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/076/SRR20002476/SRR20002476_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/076/SRR20002476/SRR20002476	Sample 21	Metagenome or environmental sample from human skin metagenome
SRR20002478	SAMN29453722	SRX16043187	PRJNA854811	539655	human skin metagenome	WGS	4000001619_CP04262_S21_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/078/SRR20002478/SRR20002478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/078/SRR20002478/SRR20002478_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/078/SRR20002478/SRR20002478	Sample 2	Metagenome or environmental sample from human skin metagenome
SRR20002479	SAMN29453668	SRX16043186	PRJNA854811	539655	human skin metagenome	WGS	582323444_CP04262_S99_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/079/SRR20002479/SRR20002479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/079/SRR20002479/SRR20002479_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/079/SRR20002479/SRR20002479	Sample 104	Metagenome or environmental sample from human skin metagenome
SRR20002480	SAMN29453721	SRX16043185	PRJNA854811	539655	human skin metagenome	WGS	4000039572_CP04262_S28_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/080/SRR20002480/SRR20002480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/080/SRR20002480/SRR20002480_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/080/SRR20002480/SRR20002480	Sample 19	Metagenome or environmental sample from human skin metagenome
SRR20002481	SAMN29453720	SRX16043184	PRJNA854811	539655	human skin metagenome	WGS	4000036567_CP04262_S33_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/081/SRR20002481/SRR20002481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/081/SRR20002481/SRR20002481_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/081/SRR20002481/SRR20002481	Sample 18	Metagenome or environmental sample from human skin metagenome
SRR20002485	SAMN29453716	SRX16043180	PRJNA854811	539655	human skin metagenome	WGS	582380155_CP04262_S24_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/085/SRR20002485/SRR20002485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/085/SRR20002485/SRR20002485_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR200/085/SRR20002485/SRR20002485	Sample 148	Metagenome or environmental sample from human skin metagenome

